elevator,reason,out_of_service,first_missed,estimated_return,difference (min),duration (min)
EL219,Maintenance,Sun May 06 2018 22:00:00 GMT-0400 (EDT),Sun May 06 2018 22:58:10 GMT-0400 (EDT),Mon May 07 2018 06:00:00 GMT-0400 (EDT),-421.8186166666666,58.18138333333333
EL463,Under Investigation,Sun May 06 2018 21:59:00 GMT-0400 (EDT),Mon May 07 2018 05:43:10 GMT-0400 (EDT),Mon May 07 2018 06:00:00 GMT-0400 (EDT),-16.82185,464.17814999999996
EL424,Repair,Sun May 06 2018 22:40:00 GMT-0400 (EDT),Mon May 07 2018 00:23:10 GMT-0400 (EDT),Mon May 07 2018 07:00:00 GMT-0400 (EDT),-396.8287833333333,103.17121666666667
EL204,Under Investigation,Sun May 06 2018 23:26:00 GMT-0400 (EDT),Mon May 07 2018 07:42:09 GMT-0400 (EDT),Mon May 07 2018 08:00:00 GMT-0400 (EDT),-17.847033333333332,496.15296666666666
EL137,Maintenance,Mon May 07 2018 07:00:00 GMT-0400 (EDT),Mon May 07 2018 10:13:09 GMT-0400 (EDT),Mon May 07 2018 09:00:00 GMT-0400 (EDT),73.15335,193.15335
EL221,Under Investigation,Mon May 07 2018 01:45:00 GMT-0400 (EDT),Mon May 07 2018 10:10:08 GMT-0400 (EDT),Mon May 07 2018 10:00:00 GMT-0400 (EDT),10.139266666666666,505.1392666666667
EL136,Maintenance,Mon May 07 2018 05:20:00 GMT-0400 (EDT),Mon May 07 2018 07:46:09 GMT-0400 (EDT),Mon May 07 2018 11:00:00 GMT-0400 (EDT),-193.84985,146.15015
EL377,Maintenance,Mon May 07 2018 04:40:00 GMT-0400 (EDT),Mon May 07 2018 10:01:08 GMT-0400 (EDT),Mon May 07 2018 11:00:00 GMT-0400 (EDT),-58.85466666666667,321.1453333333333
EL431,Maintenance,Mon May 07 2018 04:35:00 GMT-0400 (EDT),Mon May 07 2018 09:46:10 GMT-0400 (EDT),Mon May 07 2018 11:00:00 GMT-0400 (EDT),-73.81793333333333,311.1820666666666
EL706,Maintenance,Mon May 07 2018 04:08:00 GMT-0400 (EDT),Mon May 07 2018 10:05:10 GMT-0400 (EDT),Mon May 07 2018 11:00:00 GMT-0400 (EDT),-54.82886666666666,357.17113333333333
EL339,Maintenance,Mon May 07 2018 03:56:00 GMT-0400 (EDT),Mon May 07 2018 10:02:10 GMT-0400 (EDT),Mon May 07 2018 11:00:00 GMT-0400 (EDT),-57.82006666666667,366.1799333333333
EL341,Under Investigation,Mon May 07 2018 03:25:00 GMT-0400 (EDT),Mon May 07 2018 05:38:10 GMT-0400 (EDT),Mon May 07 2018 11:00:00 GMT-0400 (EDT),-321.83185,133.16815
EL214,Maintenance,Sun May 06 2018 23:23:00 GMT-0400 (EDT),Mon May 07 2018 02:03:10 GMT-0400 (EDT),Mon May 07 2018 11:00:00 GMT-0400 (EDT),-536.8331999999999,160.1668
EL414,Under Investigation,Mon May 07 2018 03:43:00 GMT-0400 (EDT),Mon May 07 2018 10:18:08 GMT-0400 (EDT),Mon May 07 2018 12:00:00 GMT-0400 (EDT),-101.86401666666667,395.13598333333334
EL417X,Repair,Mon May 07 2018 06:22:00 GMT-0400 (EDT),Mon May 07 2018 13:28:10 GMT-0400 (EDT),Mon May 07 2018 14:00:00 GMT-0400 (EDT),-31.831633333333333,426.16836666666666
EL371,Under Investigation,Mon May 07 2018 05:48:00 GMT-0400 (EDT),Mon May 07 2018 07:01:08 GMT-0400 (EDT),Mon May 07 2018 14:00:00 GMT-0400 (EDT),-418.85405,73.14595
EL145,Under Investigation,Mon May 07 2018 05:05:00 GMT-0400 (EDT),Mon May 07 2018 07:33:10 GMT-0400 (EDT),Mon May 07 2018 14:00:00 GMT-0400 (EDT),-386.82355,148.17645
EL309,Under Investigation,Mon May 07 2018 07:21:00 GMT-0400 (EDT),Mon May 07 2018 09:04:09 GMT-0400 (EDT),Mon May 07 2018 16:00:00 GMT-0400 (EDT),-415.83501666666666,103.16498333333334
EL336,Under Investigation,Mon May 07 2018 07:46:00 GMT-0400 (EDT),Mon May 07 2018 09:39:09 GMT-0400 (EDT),Mon May 07 2018 16:00:00 GMT-0400 (EDT),-380.84186666666665,113.15813333333334
EL106,Under Investigation,Mon May 07 2018 08:30:00 GMT-0400 (EDT),Mon May 07 2018 10:53:10 GMT-0400 (EDT),Mon May 07 2018 17:00:00 GMT-0400 (EDT),-366.82443333333333,143.17556666666667
EL328,Maintenance,Mon May 07 2018 15:30:00 GMT-0400 (EDT),Mon May 07 2018 18:32:10 GMT-0400 (EDT),Mon May 07 2018 19:00:00 GMT-0400 (EDT),-27.825833333333332,182.17416666666668
EL146,Maintenance,Mon May 07 2018 15:28:00 GMT-0400 (EDT),Mon May 07 2018 20:34:09 GMT-0400 (EDT),Mon May 07 2018 19:00:00 GMT-0400 (EDT),94.1529,306.1529
EL371,Under Investigation,Mon May 07 2018 10:33:00 GMT-0400 (EDT),Mon May 07 2018 19:27:09 GMT-0400 (EDT),Mon May 07 2018 19:00:00 GMT-0400 (EDT),27.152866666666668,534.1528666666667
EL221,Under Investigation,Mon May 07 2018 15:41:00 GMT-0400 (EDT),Mon May 07 2018 21:36:07 GMT-0400 (EDT),Mon May 07 2018 21:00:00 GMT-0400 (EDT),36.13198333333333,355.1319833333334
EL414,Maintenance,Mon May 07 2018 14:53:00 GMT-0400 (EDT),Mon May 07 2018 16:10:07 GMT-0400 (EDT),Mon May 07 2018 21:00:00 GMT-0400 (EDT),-289.86901666666665,77.13098333333333
EL218,Under Investigation,Mon May 07 2018 12:20:00 GMT-0400 (EDT),Mon May 07 2018 18:55:08 GMT-0400 (EDT),Mon May 07 2018 21:00:00 GMT-0400 (EDT),-124.85575,395.14425
EL245,Under Investigation,Mon May 07 2018 13:53:00 GMT-0400 (EDT),Mon May 07 2018 14:54:10 GMT-0400 (EDT),Mon May 07 2018 22:00:00 GMT-0400 (EDT),-425.83248333333336,61.167516666666664
EL229,Maintenance,Mon May 07 2018 13:50:00 GMT-0400 (EDT),Mon May 07 2018 19:51:07 GMT-0400 (EDT),Mon May 07 2018 22:00:00 GMT-0400 (EDT),-128.8717,361.1283
EL403,Repair,Mon May 07 2018 21:30:00 GMT-0400 (EDT),Mon May 07 2018 22:24:08 GMT-0400 (EDT),Mon May 07 2018 23:00:00 GMT-0400 (EDT),-35.857816666666665,54.142183333333335
EL393,Under Investigation,Mon May 07 2018 17:14:00 GMT-0400 (EDT),Mon May 07 2018 17:45:08 GMT-0400 (EDT),Mon May 07 2018 23:00:00 GMT-0400 (EDT),-314.8595666666667,31.14043333333333
EL111,Maintenance,Mon May 07 2018 17:20:00 GMT-0400 (EDT),Mon May 07 2018 18:29:08 GMT-0400 (EDT),Mon May 07 2018 23:00:00 GMT-0400 (EDT),-270.85885,69.14115
EL412,Under Investigation,Mon May 07 2018 14:58:00 GMT-0400 (EDT),Tue May 08 2018 01:44:08 GMT-0400 (EDT),Mon May 07 2018 23:00:00 GMT-0400 (EDT),164.14845,646.14845
EL396,Maintenance,Mon May 07 2018 14:23:00 GMT-0400 (EDT),Mon May 07 2018 19:26:09 GMT-0400 (EDT),Tue May 08 2018 00:00:00 GMT-0400 (EDT),-273.84181666666666,303.15818333333334
EL395,Maintenance,Mon May 07 2018 14:09:00 GMT-0400 (EDT),Mon May 07 2018 19:20:08 GMT-0400 (EDT),Tue May 08 2018 00:00:00 GMT-0400 (EDT),-279.8620166666667,311.1379833333333
EL761,Under Investigation,Mon May 07 2018 17:57:00 GMT-0400 (EDT),Mon May 07 2018 19:35:08 GMT-0400 (EDT),Tue May 08 2018 02:00:00 GMT-0400 (EDT),-384.8625,98.1375
EL708,Maintenance,Mon May 07 2018 17:37:00 GMT-0400 (EDT),Mon May 07 2018 18:42:08 GMT-0400 (EDT),Tue May 08 2018 02:00:00 GMT-0400 (EDT),-437.85183333333333,65.14816666666667
EL127,Under Investigation,Mon May 07 2018 17:20:00 GMT-0400 (EDT),Mon May 07 2018 21:39:08 GMT-0400 (EDT),Tue May 08 2018 02:00:00 GMT-0400 (EDT),-260.85535,259.14465
EL112,Maintenance,Mon May 07 2018 18:30:00 GMT-0400 (EDT),Mon May 07 2018 19:36:09 GMT-0400 (EDT),Tue May 08 2018 03:00:00 GMT-0400 (EDT),-443.83958333333334,66.16041666666666
EL221,Repair,Mon May 07 2018 23:20:00 GMT-0400 (EDT),Tue May 08 2018 02:42:10 GMT-0400 (EDT),Tue May 08 2018 07:00:00 GMT-0400 (EDT),-257.8306333333333,202.16936666666666
EL371,Under Investigation,Mon May 07 2018 23:09:00 GMT-0400 (EDT),Tue May 08 2018 02:07:09 GMT-0400 (EDT),Tue May 08 2018 08:00:00 GMT-0400 (EDT),-352.8489166666667,178.15108333333333
EL128,Maintenance,Tue May 08 2018 04:55:00 GMT-0400 (EDT),Tue May 08 2018 10:01:08 GMT-0400 (EDT),Tue May 08 2018 10:00:00 GMT-0400 (EDT),1.13405,306.13405
EL128,Maintenance,Tue May 08 2018 05:29:00 GMT-0400 (EDT),Tue May 08 2018 05:45:07 GMT-0400 (EDT),Tue May 08 2018 10:00:00 GMT-0400 (EDT),-254.86866666666668,16.131333333333334
EL234,Under Investigation,Tue May 08 2018 01:21:00 GMT-0400 (EDT),Tue May 08 2018 01:58:10 GMT-0400 (EDT),Tue May 08 2018 10:00:00 GMT-0400 (EDT),-481.82535,37.17465
EL318,Maintenance,Tue May 08 2018 04:15:00 GMT-0400 (EDT),Tue May 08 2018 09:56:09 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-63.83936666666667,341.1606333333333
EL115,Maintenance,Tue May 08 2018 06:39:00 GMT-0400 (EDT),Tue May 08 2018 10:47:10 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-12.824516666666666,248.17548333333335
EL209,Maintenance,Tue May 08 2018 06:30:00 GMT-0400 (EDT),Tue May 08 2018 09:56:09 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-63.83936666666667,206.16063333333335
EL217,Maintenance,Tue May 08 2018 05:55:00 GMT-0400 (EDT),Tue May 08 2018 08:12:07 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-167.87141666666668,137.12858333333332
EL378,Maintenance,Tue May 08 2018 05:07:00 GMT-0400 (EDT),Tue May 08 2018 09:23:09 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-96.83703333333332,256.16296666666665
EL398,Inspection,Tue May 08 2018 04:50:00 GMT-0400 (EDT),Tue May 08 2018 09:33:10 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-86.81891666666667,283.18108333333333
EL339,Inspection,Tue May 08 2018 04:45:00 GMT-0400 (EDT),Tue May 08 2018 09:56:09 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-63.83936666666667,311.1606333333333
EL431,Maintenance,Tue May 08 2018 04:45:00 GMT-0400 (EDT),Tue May 08 2018 09:44:09 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-75.8417,299.1583
EL196,Maintenance,Tue May 08 2018 04:25:00 GMT-0400 (EDT),Tue May 08 2018 09:35:08 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-84.85226666666668,310.14773333333335
EL302,Maintenance,Tue May 08 2018 04:30:00 GMT-0400 (EDT),Tue May 08 2018 10:01:08 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-58.86595,331.13405
EL139,Maintenance,Tue May 08 2018 04:20:00 GMT-0400 (EDT),Tue May 08 2018 10:09:10 GMT-0400 (EDT),Tue May 08 2018 11:00:00 GMT-0400 (EDT),-50.83176666666667,349.1682333333334
EL145,Under Investigation,Tue May 08 2018 05:22:00 GMT-0400 (EDT),Tue May 08 2018 09:19:10 GMT-0400 (EDT),Tue May 08 2018 14:00:00 GMT-0400 (EDT),-280.8267833333333,237.17321666666666
EL197,Under Investigation,Tue May 08 2018 05:46:00 GMT-0400 (EDT),Tue May 08 2018 08:23:09 GMT-0400 (EDT),Tue May 08 2018 14:00:00 GMT-0400 (EDT),-336.84159999999997,157.1584
EL244,Under Investigation,Tue May 08 2018 05:49:00 GMT-0400 (EDT),Tue May 08 2018 16:43:09 GMT-0400 (EDT),Tue May 08 2018 14:00:00 GMT-0400 (EDT),163.15513333333334,654.1551333333333
EL341,Under Investigation,Tue May 08 2018 03:22:00 GMT-0400 (EDT),Tue May 08 2018 06:49:09 GMT-0400 (EDT),Tue May 08 2018 14:00:00 GMT-0400 (EDT),-430.8362833333333,207.16371666666666
EL341,Under Investigation,Tue May 08 2018 03:23:00 GMT-0400 (EDT),Tue May 08 2018 03:41:07 GMT-0400 (EDT),Tue May 08 2018 14:00:00 GMT-0400 (EDT),-618.8694333333333,18.130566666666667
EL321,Under Investigation,Tue May 08 2018 08:20:00 GMT-0400 (EDT),Tue May 08 2018 11:18:08 GMT-0400 (EDT),Tue May 08 2018 17:00:00 GMT-0400 (EDT),-341.86089999999996,178.13909999999998
EL448X,Repair,Tue May 08 2018 11:15:00 GMT-0400 (EDT),Wed May 09 2018 02:28:08 GMT-0400 (EDT),Tue May 08 2018 18:00:00 GMT-0400 (EDT),508.14843333333334,913.1484333333334
EL341,Under Investigation,Tue May 08 2018 12:44:00 GMT-0400 (EDT),Tue May 08 2018 16:21:08 GMT-0400 (EDT),Tue May 08 2018 19:00:00 GMT-0400 (EDT),-158.85333333333335,217.14666666666665
EL244,Repair,Tue May 08 2018 16:41:00 GMT-0400 (EDT),Tue May 08 2018 17:28:11 GMT-0400 (EDT),Tue May 08 2018 21:00:00 GMT-0400 (EDT),-211.81533333333334,47.184666666666665
EL339,Maintenance,Tue May 08 2018 15:00:00 GMT-0400 (EDT),Tue May 08 2018 19:23:10 GMT-0400 (EDT),Tue May 08 2018 21:00:00 GMT-0400 (EDT),-96.83046666666668,263.16953333333333
EL396,Maintenance,Tue May 08 2018 14:15:00 GMT-0400 (EDT),Tue May 08 2018 19:15:07 GMT-0400 (EDT),Tue May 08 2018 21:00:00 GMT-0400 (EDT),-104.87793333333335,300.1220666666667
EL127,Maintenance,Tue May 08 2018 14:35:00 GMT-0400 (EDT),Tue May 08 2018 19:12:09 GMT-0400 (EDT),Tue May 08 2018 21:00:00 GMT-0400 (EDT),-107.84428333333334,277.1557166666667
EL395,Maintenance,Tue May 08 2018 14:06:00 GMT-0400 (EDT),Tue May 08 2018 19:19:09 GMT-0400 (EDT),Tue May 08 2018 21:00:00 GMT-0400 (EDT),-100.84856666666666,313.15143333333333
EL211,Under Investigation,Tue May 08 2018 13:00:00 GMT-0400 (EDT),Tue May 08 2018 14:07:09 GMT-0400 (EDT),Tue May 08 2018 21:00:00 GMT-0400 (EDT),-412.8335833333333,67.16641666666666
EL234,Under Investigation,Tue May 08 2018 12:26:00 GMT-0400 (EDT),Tue May 08 2018 15:37:10 GMT-0400 (EDT),Tue May 08 2018 21:00:00 GMT-0400 (EDT),-322.82483333333334,191.17516666666668
EL317,Repair,Tue May 08 2018 12:45:00 GMT-0400 (EDT),Tue May 08 2018 20:02:09 GMT-0400 (EDT),Tue May 08 2018 21:00:00 GMT-0400 (EDT),-57.842816666666664,437.15718333333336
EL719,Under Investigation,Tue May 08 2018 13:57:00 GMT-0400 (EDT),Tue May 08 2018 16:16:08 GMT-0400 (EDT),Tue May 08 2018 22:00:00 GMT-0400 (EDT),-343.8570833333333,139.14291666666668
EL229,Maintenance,Tue May 08 2018 14:00:00 GMT-0400 (EDT),Tue May 08 2018 19:55:07 GMT-0400 (EDT),Tue May 08 2018 22:00:00 GMT-0400 (EDT),-124.87203333333333,355.1279666666667
EL706,Under Investigation,Tue May 08 2018 16:51:00 GMT-0400 (EDT),Tue May 08 2018 18:10:07 GMT-0400 (EDT),Wed May 09 2018 01:00:00 GMT-0400 (EDT),-409.87773333333337,79.12226666666668
EL317,Repair,Tue May 08 2018 20:01:00 GMT-0400 (EDT),Tue May 08 2018 21:25:07 GMT-0400 (EDT),Wed May 09 2018 02:00:00 GMT-0400 (EDT),-274.8667,84.13329999999999
EL235,Under Investigation,Tue May 08 2018 17:33:00 GMT-0400 (EDT),Wed May 09 2018 15:38:09 GMT-0400 (EDT),Wed May 09 2018 02:00:00 GMT-0400 (EDT),818.1631166666666,1325.1631166666666
EL332,Under Investigation,Tue May 08 2018 17:21:00 GMT-0400 (EDT),Tue May 08 2018 23:22:09 GMT-0400 (EDT),Wed May 09 2018 02:00:00 GMT-0400 (EDT),-157.83826666666667,361.16173333333336
EL405,Maintenance,Tue May 08 2018 21:05:00 GMT-0400 (EDT),Tue May 08 2018 21:25:07 GMT-0400 (EDT),Wed May 09 2018 03:00:00 GMT-0400 (EDT),-334.8667,20.133300000000002
EL306,Maintenance,Tue May 08 2018 21:05:00 GMT-0400 (EDT),Tue May 08 2018 22:39:08 GMT-0400 (EDT),Wed May 09 2018 03:00:00 GMT-0400 (EDT),-260.8557166666667,94.14428333333333
EL431,Maintenance,Tue May 08 2018 20:35:00 GMT-0400 (EDT),Tue May 08 2018 21:40:09 GMT-0400 (EDT),Wed May 09 2018 03:00:00 GMT-0400 (EDT),-319.84846666666664,65.15153333333333
EL432,Maintenance,Wed May 09 2018 01:20:00 GMT-0400 (EDT),Wed May 09 2018 01:56:09 GMT-0400 (EDT),Wed May 09 2018 04:00:00 GMT-0400 (EDT),-123.83506666666668,36.16493333333334
EL432,Maintenance,Wed May 09 2018 01:18:00 GMT-0400 (EDT),Wed May 09 2018 01:24:09 GMT-0400 (EDT),Wed May 09 2018 04:00:00 GMT-0400 (EDT),-155.8474,6.1526000000000005
EL406,Maintenance,Tue May 08 2018 22:40:00 GMT-0400 (EDT),Tue May 08 2018 23:07:08 GMT-0400 (EDT),Wed May 09 2018 04:00:00 GMT-0400 (EDT),-292.86556666666667,27.134433333333334
EL407,Repair,Tue May 08 2018 23:36:00 GMT-0400 (EDT),Tue May 08 2018 23:55:08 GMT-0400 (EDT),Wed May 09 2018 05:00:00 GMT-0400 (EDT),-304.8595666666667,19.14043333333333
EL116,Under Investigation,Tue May 08 2018 20:38:00 GMT-0400 (EDT),Tue May 08 2018 23:07:08 GMT-0400 (EDT),Wed May 09 2018 05:00:00 GMT-0400 (EDT),-352.86556666666667,149.13443333333333
EL437,Under Investigation,Tue May 08 2018 20:38:00 GMT-0400 (EDT),Tue May 08 2018 23:37:09 GMT-0400 (EDT),Wed May 09 2018 05:00:00 GMT-0400 (EDT),-322.8424833333333,179.15751666666665
EL120,Under Investigation,Tue May 08 2018 20:35:00 GMT-0400 (EDT),Tue May 08 2018 21:16:08 GMT-0400 (EDT),Wed May 09 2018 05:00:00 GMT-0400 (EDT),-463.85635,41.14365
EL128,Repair,Tue May 08 2018 21:31:00 GMT-0400 (EDT),Wed May 09 2018 02:12:09 GMT-0400 (EDT),Wed May 09 2018 06:00:00 GMT-0400 (EDT),-227.84616666666668,281.15383333333335
EL302,Under Investigation,Tue May 08 2018 22:35:00 GMT-0400 (EDT),Wed May 09 2018 01:51:07 GMT-0400 (EDT),Wed May 09 2018 07:00:00 GMT-0400 (EDT),-308.8682,196.1318
EL145,Under Investigation,Tue May 08 2018 22:11:00 GMT-0400 (EDT),Wed May 09 2018 08:18:09 GMT-0400 (EDT),Wed May 09 2018 07:00:00 GMT-0400 (EDT),78.15816666666666,607.1581666666666
EL330,Under Investigation,Tue May 08 2018 23:59:00 GMT-0400 (EDT),Wed May 09 2018 01:46:09 GMT-0400 (EDT),Wed May 09 2018 08:00:00 GMT-0400 (EDT),-373.84145,107.15855
EL309,Under Investigation,Tue May 08 2018 23:27:00 GMT-0400 (EDT),Wed May 09 2018 02:09:07 GMT-0400 (EDT),Wed May 09 2018 08:00:00 GMT-0400 (EDT),-350.87021666666664,162.12978333333334
EL144,Maintenance,Wed May 09 2018 08:30:00 GMT-0400 (EDT),Wed May 09 2018 10:07:08 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-52.859116666666665,97.14088333333333
EL321,Under Investigation,Wed May 09 2018 08:08:00 GMT-0400 (EDT),Wed May 09 2018 10:26:09 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-33.8408,138.1592
EL702,Maintenance,Wed May 09 2018 06:28:00 GMT-0400 (EDT),Wed May 09 2018 07:47:10 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-192.82941666666665,79.17058333333333
EL115,Maintenance,Wed May 09 2018 06:00:00 GMT-0400 (EDT),Wed May 09 2018 10:42:08 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-17.858166666666666,282.1418333333333
EL159,Inspection,Wed May 09 2018 05:30:00 GMT-0400 (EDT),Wed May 09 2018 08:33:09 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-146.84546666666665,183.15453333333335
EL414,Maintenance,Wed May 09 2018 05:20:00 GMT-0400 (EDT),Wed May 09 2018 10:09:08 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-50.85993333333333,289.14006666666666
EL701,Maintenance,Wed May 09 2018 05:13:00 GMT-0400 (EDT),Wed May 09 2018 06:19:10 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-280.82485,66.17515
EL315,Maintenance,Wed May 09 2018 04:59:00 GMT-0400 (EDT),Wed May 09 2018 10:09:08 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-50.85993333333333,310.14006666666666
EL209,Maintenance,Wed May 09 2018 04:58:00 GMT-0400 (EDT),Wed May 09 2018 10:19:09 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-40.84971666666667,321.15028333333333
EL378,Maintenance,Wed May 09 2018 04:55:00 GMT-0400 (EDT),Wed May 09 2018 09:52:09 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-67.845,297.155
EL211,Maintenance,Wed May 09 2018 04:50:00 GMT-0400 (EDT),Wed May 09 2018 09:49:09 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-70.83365,299.16635
EL314,Maintenance,Wed May 09 2018 04:50:00 GMT-0400 (EDT),Wed May 09 2018 10:09:08 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-50.85993333333333,319.14006666666666
EL431,Maintenance,Wed May 09 2018 04:45:00 GMT-0400 (EDT),Wed May 09 2018 09:37:09 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-82.8423,292.1577
EL201,Inspection,Wed May 09 2018 04:40:00 GMT-0400 (EDT),Wed May 09 2018 09:08:09 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-111.83670000000001,268.1633
EL226,Maintenance,Wed May 09 2018 04:42:00 GMT-0400 (EDT),Wed May 09 2018 09:52:09 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-67.845,310.155
EL128,Maintenance,Wed May 09 2018 04:35:00 GMT-0400 (EDT),Wed May 09 2018 10:01:08 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-58.85903333333333,326.14096666666666
EL316,Maintenance,Wed May 09 2018 04:40:00 GMT-0400 (EDT),Wed May 09 2018 09:58:08 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-61.86466666666667,318.13533333333334
EL126,Inspection,Wed May 09 2018 04:30:00 GMT-0400 (EDT),Wed May 09 2018 09:13:09 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-106.8494,283.1506
EL196,Maintenance,Wed May 09 2018 04:29:00 GMT-0400 (EDT),Wed May 09 2018 09:53:10 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-66.82535,324.17465
EL309,Under Investigation,Wed May 09 2018 02:14:00 GMT-0400 (EDT),Wed May 09 2018 05:36:08 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-323.8562166666667,202.14378333333335
EL312,Under Investigation,Wed May 09 2018 02:31:00 GMT-0400 (EDT),Wed May 09 2018 06:40:08 GMT-0400 (EDT),Wed May 09 2018 11:00:00 GMT-0400 (EDT),-259.86418333333336,249.13581666666667
EL440,Under Investigation,Tue May 08 2018 07:58:00 GMT-0400 (EDT),Tue May 08 2018 13:34:09 GMT-0400 (EDT),Wed May 09 2018 16:00:00 GMT-0400 (EDT),-1585.8428666666666,336.1571333333333
EL440,Maintenance,Wed May 09 2018 15:25:00 GMT-0400 (EDT),Wed May 09 2018 16:01:07 GMT-0400 (EDT),Wed May 09 2018 21:00:00 GMT-0400 (EDT),-298.87375,36.12625
EL146,Maintenance,Wed May 09 2018 15:15:00 GMT-0400 (EDT),Wed May 09 2018 22:39:08 GMT-0400 (EDT),Wed May 09 2018 21:00:00 GMT-0400 (EDT),99.14908333333332,444.14908333333335
EL116,Under Investigation,Wed May 09 2018 15:05:00 GMT-0400 (EDT),Wed May 09 2018 18:01:09 GMT-0400 (EDT),Wed May 09 2018 21:00:00 GMT-0400 (EDT),-178.84005,176.15995
EL395,Maintenance,Wed May 09 2018 14:15:00 GMT-0400 (EDT),Wed May 09 2018 19:29:08 GMT-0400 (EDT),Wed May 09 2018 21:00:00 GMT-0400 (EDT),-90.85028333333334,314.1497166666667
EL229,Maintenance,Wed May 09 2018 14:00:00 GMT-0400 (EDT),Wed May 09 2018 20:03:07 GMT-0400 (EDT),Wed May 09 2018 21:00:00 GMT-0400 (EDT),-56.868383333333334,363.1316166666667
EL234,Under Investigation,Wed May 09 2018 12:55:00 GMT-0400 (EDT),Wed May 09 2018 14:21:08 GMT-0400 (EDT),Wed May 09 2018 21:00:00 GMT-0400 (EDT),-398.8571333333333,86.14286666666666
EL448X,Repair,Wed May 09 2018 12:15:00 GMT-0400 (EDT),Thu May 10 2018 01:05:07 GMT-0400 (EDT),Wed May 09 2018 21:00:00 GMT-0400 (EDT),245.12891666666667,770.1289166666667
EL226,Under Investigation,Wed May 09 2018 12:02:00 GMT-0400 (EDT),Wed May 09 2018 20:00:08 GMT-0400 (EDT),Wed May 09 2018 21:00:00 GMT-0400 (EDT),-59.86541666666667,478.13458333333335
EL396,Maintenance,Wed May 09 2018 14:25:00 GMT-0400 (EDT),Wed May 09 2018 19:06:07 GMT-0400 (EDT),Wed May 09 2018 22:00:00 GMT-0400 (EDT),-173.86871666666667,281.13128333333333
EL336,Under Investigation,Wed May 09 2018 15:49:00 GMT-0400 (EDT),Wed May 09 2018 16:45:07 GMT-0400 (EDT),Thu May 10 2018 00:00:00 GMT-0400 (EDT),-434.8775833333333,56.122416666666666
EL213,Under Investigation,Wed May 09 2018 15:21:00 GMT-0400 (EDT),Thu May 10 2018 19:37:09 GMT-0400 (EDT),Thu May 10 2018 00:00:00 GMT-0400 (EDT),1177.1662,1696.1662
EL237,Under Investigation,Wed May 09 2018 17:10:00 GMT-0400 (EDT),Wed May 09 2018 20:21:07 GMT-0400 (EDT),Thu May 10 2018 02:00:00 GMT-0400 (EDT),-338.8759,191.1241
EL136,Under Investigation,Wed May 09 2018 17:05:00 GMT-0400 (EDT),Wed May 09 2018 18:50:07 GMT-0400 (EDT),Thu May 10 2018 02:00:00 GMT-0400 (EDT),-429.87235,105.12764999999999
EL436,Maintenance,Wed May 09 2018 20:21:00 GMT-0400 (EDT),Wed May 09 2018 21:26:09 GMT-0400 (EDT),Thu May 10 2018 03:00:00 GMT-0400 (EDT),-333.8427333333333,65.15726666666667
